"latitude","longitude","cb4","t1b4","t2b4","p1b4","p2b4","v1b4","v2b4","ur1b4","ur2b4","cb5","t1b5","t2b5","p1b5","p2b5","v1b5","v2b5","ur1b5","ur2b5","cb6","t1b6","t2b6","p1b6","p2b6","v1b6","v2b6","ur1b6","ur2b6","cb1","t1b1","t2b1","p1b1","p2b1","v1b1","v2b1","ur1b1","ur2b1","cb2","t1b2","t2b2","p1b2","p2b2","v1b2","v2b2","ur1b2","ur2b2","cb3","t1b3","t2b3","p1b3","p2b3","v1b3","v2b3","ur1b3","ur2b3","predicao","NA"
-8.08221906550799,-34.9470794998182,1,7.0319148891451,24.0629307194998,24.4795550640798,43.0313076120803,39.5367213967794,1.71437483558955,1.90680225876215,79.9330833475094,78.8029033212532,4.85106382279579,25.1523307045867,26.5737063398962,19.8018338619599,6.33686009355313,1.81335344624034,2.14512892061731,75.8311076920192,71.270861693069,4.02127659038896,27.1766082996643,27.3968184182266,24.6775938712593,24.1625473915294,2.13992694120614,2.18964716364811,70.6344322747293,71.0342874544139,3.51063828943645,27.0006392981132,27.4684469330619,56.447870656251,42.6628066288323,1.90850670586958,1.51457238560316,75.2190145318892,78.4160693366662,9.63829786373145,27.5240365557424,26.5747935071718,66.9107738983706,112.703693564437,1.47078728275773,1.34711175826692,78.6601998201217,81.454586661667,20.6914893470704,26.3113839821323,25.0078600808779,91.1003626028069,91.1003626028069,0.838182542655574,1.67837612598453,82.0690464396824,82.7211496658488,23.8297872455993
-8.12745514314276,-34.9491230525307,1,7.03191488914249,24.0629307195001,24.4795550640795,43.0313076120725,39.5367213967852,1.71437483558871,1.90680225876199,79.9330833475083,78.8029033212542,4.85106382279183,25.1523307045871,26.5737063398961,19.8018338619609,6.33686009355115,1.81335344623988,2.14512892061816,75.8311076920201,71.2708616930703,4.02127659038599,27.1766082996644,27.3968184182257,24.6775938712663,24.1625473915294,2.1399269412063,2.18964716364859,70.6344322747273,71.0342874544124,3.5106382894317,27.0006392981131,27.468446933062,56.4478706562499,42.6628066288294,1.90850670586907,1.51457238560319,75.2190145318891,78.4160693366648,9.63829786372617,27.5240365557428,26.5747935071716,66.9107738983798,112.703693564429,1.47078728275834,1.34711175826675,78.6601998201204,81.4545866616675,20.6914893470621,26.3113839821324,25.0078600808778,91.100362602785,91.100362602785,0.838182542655017,1.67837612598548,82.0690464396813,82.7211496658483,23.8297872456056
-8.08637933366479,-34.9225006852791,1,7.03191488914242,24.0629307194996,24.4795550640794,43.0313076120817,39.536721396784,1.71437483558958,1.90680225876198,79.933083347509,78.8029033212542,4.85106382279379,25.1523307045865,26.5737063398961,19.8018338619603,6.3368600935531,1.81335344624041,2.14512892061691,75.8311076920168,71.2708616930696,4.02127659038834,27.1766082996639,27.3968184182264,24.6775938712625,24.1625473915261,2.13992694120635,2.18964716364838,70.6344322747294,71.0342874544135,3.51063828943444,27.0006392981134,27.4684469330618,56.4478706562599,42.6628066288299,1.90850670586894,1.5145723856029,75.2190145318886,78.416069336664,9.63829786372244,27.5240365557417,26.5747935071721,66.9107738983693,112.703693564442,1.47078728275799,1.34711175826683,78.660199820121,81.454586661667,20.6914893470651,26.3113839821325,25.0078600808778,91.1003626028229,91.1003626028229,0.83818254265558,1.67837612598489,82.0690464396817,82.7211496658484,23.8297872455985
-8.1253389210543,-34.9255844276219,1,7.03191488914029,24.0629307194999,24.4795550640792,43.0313076120749,39.5367213967888,1.71437483558885,1.90680225876184,79.9330833475081,78.802903321255,4.85106382279047,25.1523307045868,26.573706339896,19.8018338619611,6.33686009355138,1.81335344624002,2.14512892061768,75.8311076920177,71.2708616930708,4.0212765903858,27.176608299664,27.3968184182257,24.6775938712683,24.1625473915263,2.13992694120648,2.18964716364878,70.6344322747277,71.0342874544122,3.51063828943043,27.0006392981133,27.4684469330619,56.4478706562584,42.6628066288274,1.90850670586853,1.51457238560294,75.2190145318886,78.4160693366629,9.63829786371834,27.5240365557421,26.5747935071719,66.9107738983773,112.703693564436,1.47078728275851,1.34711175826669,78.6601998201197,81.4545866616674,20.6914893470581,26.3113839821326,25.0078600808777,91.1003626028031,91.1003626028031,0.838182542655097,1.67837612598569,82.0690464396808,82.721149665848,23.829787245604
-8.00267738755818,-34.8974634883909,0,7.03191488914518,24.0629307194988,24.4795550640795,43.031307612098,39.5367213967767,1.71437483559124,1.90680225876215,79.9330833475109,78.8029033212533,4.85106382279972,25.1523307045857,26.5737063398963,19.8018338619588,6.33686009355692,1.81335344624135,2.14512892061494,75.8311076920132,71.2708616930678,4.02127659039355,27.1766082996634,27.3968184182279,24.677593871252,24.1625473915232,2.13992694120624,2.18964716364771,70.6344322747336,71.0342874544163,3.51063828944189,27.0006392981138,27.4684469330614,56.4478706562698,42.6628066288336,1.90850670586937,1.51457238560263,75.2190145318885,78.4160693366648,9.63829786372492,27.5240365557404,26.5747935071728,66.9107738983507,112.703693564462,1.47078728275704,1.34711175826708,78.6601998201234,81.4545866616663,20.6914893470766,26.3113839821325,25.0078600808778,91.1003626028792,91.1003626028792,0.838182542656661,1.67837612598337,82.0690464396836,82.7211496658491,23.8297872455857
-8.08273599543997,-34.9378796131175,0,7.03191488914416,24.0629307194997,24.4795550640797,43.0313076120811,39.5367213967809,1.71437483558958,1.90680225876209,79.9330833475094,78.8029033212536,4.85106382279514,25.1523307045867,26.5737063398962,19.8018338619601,6.33686009355317,1.81335344624037,2.14512892061714,75.8311076920184,71.2708616930692,4.0212765903888,27.1766082996642,27.3968184182265,24.6775938712604,24.1625473915282,2.13992694120622,2.1896471636482,70.6344322747294,71.0342874544138,3.51063828943581,27.0006392981133,27.4684469330619,56.4478706562544,42.6628066288315,1.90850670586936,1.51457238560307,75.219014531889,78.4160693366654,9.63829786372822,27.5240365557421,26.5747935071719,66.91077389837,112.703693564439,1.47078728275781,1.34711175826689,78.6601998201216,81.4545866616671,20.6914893470686,26.3113839821324,25.0078600808779,91.1003626028134,91.1003626028134,0.83818254265559,1.67837612598464,82.0690464396823,82.7211496658487,23.8297872455989
-8.13043242503248,-34.9432518267465,1,7.03191488914171,24.0629307195001,24.4795550640794,43.0313076120725,39.5367213967865,1.71437483558868,1.90680225876194,79.9330833475082,78.8029033212544,4.85106382279117,25.152330704587,26.5737063398961,19.801833861961,6.33686009355105,1.81335344623988,2.1451289206181,75.8311076920195,71.2708616930704,4.02127659038571,27.1766082996643,27.3968184182256,24.6775938712673,24.1625473915286,2.13992694120635,2.18964716364867,70.6344322747272,71.0342874544122,3.510638289431,27.0006392981131,27.468446933062,56.447870656252,42.6628066288286,1.90850670586889,1.51457238560313,75.2190145318889,78.4160693366642,9.63829786372375,27.5240365557426,26.5747935071716,66.9107738983798,112.70369356443,1.47078728275843,1.34711175826672,78.6601998201201,81.4545866616675,20.6914893470604,26.3113839821325,25.0078600808778,91.1003626027878,91.1003626027878,0.838182542654994,1.67837612598561,82.069046439681,82.7211496658482,23.8297872456057
-8.13534748939635,-34.9209309861523,0,7.03191488913921,24.0629307194999,24.479555064079,43.0313076120736,39.5367213967909,1.71437483558869,1.90680225876178,79.9330833475078,78.8029033212553,4.85106382278925,25.1523307045868,26.5737063398959,19.8018338619614,6.33686009355097,1.81335344623994,2.14512892061777,75.8311076920174,71.2708616930711,4.02127659038507,27.1766082996639,27.3968184182255,24.6775938712704,24.1625473915256,2.13992694120655,2.18964716364893,70.6344322747274,71.0342874544118,3.51063828942905,27.0006392981132,27.4684469330619,56.44787065626,42.6628066288263,1.90850670586829,1.51457238560289,75.2190145318884,78.4160693366621,9.63829786371541,27.524036555742,26.5747935071719,66.9107738983788,112.703693564435,1.47078728275869,1.34711175826664,78.6601998201193,81.4545866616675,20.6914893470553,26.3113839821327,25.0078600808777,91.1003626028019,91.1003626028019,0.838182542654985,1.67837612598596,82.0690464396804,82.7211496658477,23.8297872456051
-8.03295246755364,-34.8931266888747,0,7.03191488914286,24.062930719499,24.4795550640792,43.0313076120933,39.5367213967816,1.7143748355907,1.906802258762,79.9330833475101,78.8029033212542,4.8510638227967,25.1523307045858,26.5737063398962,19.8018338619595,6.33686009355562,1.81335344624108,2.1451289206154,75.8311076920133,71.2708616930687,4.02127659039148,27.1766082996634,27.3968184182273,24.6775938712572,24.1625473915225,2.13992694120639,2.18964716364808,70.6344322747323,71.0342874544152,3.51063828943835,27.0006392981137,27.4684469330614,56.447870656271,42.6628066288312,1.90850670586889,1.51457238560259,75.2190145318883,78.4160693366633,9.63829786371942,27.5240365557405,26.5747935071728,66.9107738983563,112.703693564458,1.4707872827575,1.34711175826695,78.6601998201222,81.4545866616666,20.69148934707,26.3113839821326,25.0078600808777,91.1003626028687,91.1003626028687,0.838182542656302,1.67837612598406,82.0690464396827,82.7211496658486,23.8297872455896
-8.10849890333825,-34.9118346848739,1,7.03191488913999,24.0629307194997,24.479555064079,43.0313076120789,39.5367213967887,1.71437483558922,1.90680225876182,79.9330833475084,78.8029033212551,4.85106382279109,25.1523307045865,26.573706339896,19.8018338619609,6.3368600935522,1.81335344624025,2.14512892061711,75.8311076920161,71.2708616930705,4.02127659038673,27.1766082996637,27.396818418226,24.6775938712671,24.1625473915245,2.13992694120652,2.18964716364872,70.6344322747287,71.0342874544128,3.51063828943138,27.0006392981134,27.4684469330617,56.4478706562636,42.6628066288274,1.90850670586841,1.51457238560279,75.2190145318884,78.4160693366623,9.63829786371585,27.5240365557415,26.5747935071722,66.9107738983728,112.703693564442,1.47078728275839,1.34711175826672,78.66019982012,81.4545866616672,20.6914893470588,26.3113839821327,25.0078600808777,91.1003626028208,91.1003626028208,0.838182542655335,1.67837612598548,82.069046439681,82.721149665848,23.829787245601
-8.07969451428492,-34.950261158654,1,7.03191488914557,24.0629307194998,24.4795550640799,43.0313076120805,39.5367213967785,1.71437483558958,1.90680225876218,79.9330833475095,78.802903321253,4.85106382279622,25.1523307045868,26.5737063398962,19.8018338619598,6.33686009355322,1.81335344624034,2.14512892061732,75.8311076920195,71.2708616930688,4.02127659038918,27.1766082996644,27.3968184182266,24.6775938712586,24.1625473915298,2.1399269412061,2.18964716364805,70.6344322747293,71.034287454414,3.51063828943692,27.0006392981132,27.4684469330619,56.4478706562499,42.6628066288328,1.90850670586969,1.5145723856032,75.2190145318892,78.4160693366665,9.63829786373288,27.5240365557425,26.5747935071718,66.9107738983704,112.703693564436,1.47078728275767,1.34711175826693,78.660199820122,81.4545866616671,20.6914893470715,26.3113839821322,25.0078600808779,91.1003626028057,91.1003626028057,0.838182542655598,1.67837612598444,82.0690464396826,82.7211496658489,23.8297872455991
-8.0183738458903,-34.9502633726585,1,7.0319148891494,24.0629307194993,24.4795550640803,43.0313076120909,39.5367213967702,1.71437483559071,1.90680225876242,79.9330833475111,78.8029033212516,4.85106382280177,25.1523307045864,26.5737063398964,19.8018338619586,6.3368600935559,1.81335344624094,2.14512892061622,75.8311076920187,71.2708616930671,4.02127659039324,27.1766082996643,27.3968184182277,24.677593871249,24.1625473915302,2.13992694120587,2.18964716364739,70.634432274732,71.0342874544161,3.51063828944354,27.0006392981133,27.4684469330618,56.4478706562505,42.6628066288371,1.90850670587045,1.51457238560319,75.2190145318895,78.4160693366687,9.63829786374099,27.5240365557421,26.574793507172,66.9107738983583,112.703693564445,1.47078728275681,1.34711175826717,78.6601998201241,81.4545866616665,20.6914893470833,26.311383982132,25.007860080878,91.1003626028334,91.1003626028334,0.838182542656347,1.67837612598312,82.0690464396843,82.7211496658497,23.8297872455907
-8.06506004686618,-34.9804736557717,0,7.03191488914947,24.0629307194999,24.4795550640805,43.0313076120804,39.5367213967715,1.71437483558972,1.90680225876243,79.9330833475103,78.8029033212516,4.85106382279954,25.1523307045871,26.5737063398964,19.8018338619592,6.33686009355368,1.81335344624034,2.14512892061763,75.8311076920224,71.2708616930678,4.02127659039057,27.1766082996649,27.396818418227,24.6775938712532,24.162547391534,2.1399269412058,2.18964716364762,70.6344322747295,71.0342874544147,3.51063828944042,27.000639298113,27.4684469330621,56.4478706562391,42.6628066288364,1.9085067058706,1.51457238560352,75.21901453189,78.4160693366696,9.63829786374521,27.5240365557433,26.5747935071714,66.9107738983702,112.70369356443,1.47078728275721,1.34711175826708,78.6601998201233,81.454586661667,20.6914893470799,26.3113839821319,25.0078600808781,91.1003626027903,91.1003626027903,0.838182542655707,1.67837612598379,82.0690464396837,82.7211496658496,23.8297872455988
-8.04246393646525,-34.9344412762896,0,7.03191488914633,24.0629307194994,24.4795550640799,43.0313076120881,39.5367213967761,1.71437483559034,1.90680225876222,79.9330833475102,78.8029033212528,4.85106382279855,25.1523307045864,26.5737063398963,19.8018338619592,6.33686009355495,1.81335344624078,2.14512892061635,75.8311076920175,71.2708616930681,4.02127659039142,27.1766082996641,27.3968184182273,24.6775938712544,24.1625473915279,2.13992694120609,2.1896471636478,70.6344322747312,71.0342874544151,3.51063828943994,27.0006392981134,27.4684469330617,56.447870656256,42.662806628834,1.90850670586977,1.51457238560303,75.2190145318891,78.4160693366665,9.63829786373236,27.5240365557417,26.5747935071721,66.9107738983617,112.703693564446,1.47078728275728,1.34711175826703,78.6601998201228,81.4545866616667,20.6914893470757,26.3113839821322,25.0078600808779,91.1003626028341,91.1003626028341,0.838182542656089,1.67837612598381,82.0690464396833,82.7211496658491,23.8297872455932
-7.96182370445215,-34.9664789257952,0,7.03191488915451,24.0629307194991,24.479555064081,43.031307612099,39.5367213967598,1.71437483559168,1.90680225876274,79.9330833475127,78.8029033212498,4.85106382280794,25.1523307045862,26.5737063398967,19.8018338619572,6.33686009355827,1.81335344624142,2.14512892061551,75.8311076920195,71.270861693065,4.02127659039722,27.1766082996646,27.3968184182288,24.6775938712385,24.1625473915327,2.13992694120552,2.18964716364662,70.6344322747343,71.0342874544181,3.51063828945066,27.0006392981133,27.4684469330617,56.4478706562452,42.6628066288425,1.90850670587154,1.51457238560336,75.2190145318901,78.416069336672,9.63829786375403,27.5240365557422,26.574793507172,66.9107738983486,112.70369356445,1.47078728275589,1.34711175826743,78.6601998201265,81.4545866616661,20.6914893470972,26.3113839821317,25.0078600808781,91.1003626028472,91.1003626028472,0.838182542656999,1.67837612598173,82.0690464396862,82.7211496658506,23.8297872455839
-7.9434147225947,-34.9888668233422,1,7.03191488915786,24.0629307194991,24.4795550640815,43.0313076121003,39.5367213967536,1.71437483559192,1.90680225876296,79.9330833475134,78.8029033212485,4.85106382281108,25.1523307045864,26.5737063398968,19.8018338619565,6.33686009355893,1.81335344624149,2.1451289206156,75.8311076920215,71.2708616930641,4.02127659039875,27.1766082996649,27.3968184182292,24.6775938712333,24.1625473915358,2.13992694120527,2.18964716364622,70.6344322747348,71.0342874544189,3.51063828945406,27.0006392981132,27.4684469330618,56.4478706562372,42.6628066288457,1.90850670587231,1.51457238560359,75.2190145318906,78.4160693366746,9.63829786376415,27.5240365557427,26.5747935071718,66.9107738983469,112.703693564447,1.47078728275545,1.34711175826757,78.6601998201278,81.4545866616659,20.6914893471049,26.3113839821314,25.0078600808783,91.1003626028392,91.1003626028392,0.838182542657172,1.67837612598109,82.0690464396872,82.7211496658512,23.8297872455826
-8.05117696503756,-34.9634813835861,1,7.03191488914865,24.0629307194997,24.4795550640803,43.0313076120842,39.5367213967724,1.71437483559005,1.90680225876237,79.9330833475104,78.8029033212519,4.85106382279967,25.1523307045868,26.5737063398964,19.8018338619591,6.33686009355439,1.81335344624056,2.14512892061706,75.8311076920205,71.2708616930677,4.02127659039125,27.1766082996646,27.3968184182272,24.6775938712528,24.1625473915318,2.13992694120589,2.18964716364762,70.6344322747304,71.0342874544151,3.51063828944084,27.0006392981131,27.4684469330619,56.4478706562454,42.662806628836,1.90850670587036,1.51457238560334,75.2190145318897,78.4160693366686,9.6382978637412,27.5240365557427,26.5747935071717,66.910773898366,112.703693564437,1.47078728275716,1.34711175826708,78.6601998201233,81.4545866616668,20.6914893470794,26.311383982132,25.007860080878,91.1003626028089,91.1003626028089,0.838182542655916,1.67837612598368,82.0690464396837,82.7211496658495,23.8297872455959
-8.09796269863302,-34.8914289425346,1,7.03191488913864,24.0629307194994,24.4795550640788,43.0313076120824,39.5367213967907,1.71437483558951,1.90680225876174,79.9330833475084,78.8029033212557,4.85106382279071,25.1523307045862,26.573706339896,19.8018338619609,6.33686009355279,1.81335344624045,2.14512892061653,75.8311076920139,71.2708616930707,4.02127659038714,27.1766082996634,27.3968184182261,24.6775938712676,24.1625473915219,2.13992694120665,2.1896471636488,70.6344322747294,71.0342874544129,3.51063828943122,27.0006392981136,27.4684469330616,56.4478706562711,42.6628066288264,1.90850670586805,1.51457238560257,75.219014531888,78.4160693366609,9.63829786371022,27.5240365557409,26.5747935071725,66.9107738983689,112.703693564449,1.47078728275841,1.3471117582667,78.6601998201198,81.4545866616671,20.6914893470571,26.3113839821328,25.0078600808776,91.1003626028404,91.1003626028404,0.838182542655511,1.67837612598548,82.0690464396808,82.7211496658478,23.8297872455984
