"X","Y"
-34.9003773996619,-8.04747768536336
-34.9498917652771,-8.10878171786923
-34.9735488502751,-7.94587886267045
-34.8843143000659,-8.07557754115844
-34.9089039669708,-8.03973988932679
-34.9072554542834,-8.06475611486671
-34.8901457794497,-8.09613595187813
-34.9081248101522,-8.0852128568489
-34.9010755681146,-8.09600125368847
-34.8808361123189,-8.05336779279312
-34.9286515808019,-7.94738781367908
-34.9605783926236,-7.95457565640562
-34.9339815191958,-8.04173599398465
-34.9063722667982,-8.00052987870316
-34.879132431387,-8.01700718880846
-34.8818164015086,-8.06316961671969
-34.9264076772661,-8.06559486235664
-34.9266070027272,-7.93913799058894
-34.914467430354,-8.11121556440319
-34.9179310668836,-8.01241247430397
-34.9728601556959,-8.08697660147243
-34.8938071999305,-8.04522698876195
-34.9590399606561,-7.97243738138165
-34.8900952060168,-8.07844790669946
-34.9448028360314,-7.95508522306866
-34.9582159445292,-8.09920591792658
-34.9276304661099,-8.06182794882339
-34.9359333183068,-7.96484120376608
-34.8822800728997,-8.04125742061239
-34.9467392770063,-7.9494460916177
-34.9623926092258,-8.10594608844753
-34.9832360715961,-8.07459318369985
-34.9723390421704,-8.02538451140659
-34.9459992037621,-7.94514363497866
-34.9288607369391,-7.96117165737626
-34.8875788169863,-8.05265458089982
-34.9082626763867,-8.06864809538376
-34.9342322238091,-8.08121525456939
-34.8934781964426,-8.07134044426084
-34.9467540802452,-8.11236854708766
-34.9283612860603,-8.02603456494648
-34.9479549264642,-7.96264455679289
-34.9529828490353,-8.10229965061124
-34.9559110427133,-7.98112601960182
-34.9376488668109,-8.1099514298986
-34.9497433223078,-8.10042413450104
-34.9263774421022,-8.01323364217912
-34.9789542499497,-8.03425584570551
-34.8881446859761,-8.04270417079362
-34.9160556980527,-8.00802110569297
-34.9714517203329,-7.96246270597552
-34.9075362468575,-8.06697914913809
-34.9579622517462,-7.93926903663556
-34.9444070193677,-7.96315876903685
-34.9376461139113,-7.98480949063945
-34.9497787158372,-8.07169383934377
-34.9592990376309,-8.07269205596692
-34.9423086987971,-7.96356580379834
-34.9486892263354,-7.94603729584696
-35.0015687360664,-8.05579785014344
-34.9299327617047,-8.00382827264742
-34.9103617432034,-8.12211127278206
-34.9204193426403,-7.99480738494558
-34.9684358349285,-8.04228722914659
-34.9334501347716,-8.06284896182241
-34.8769357034342,-8.06009699814678
-34.9527263613054,-8.0102956791172
-34.998482631017,-7.96133716753896
-34.9087825075817,-8.0481028442395
-34.9473747973653,-8.06689798827279
-34.880956866235,-8.08952355068385
-34.9491762541827,-8.10887885968422
-34.9198655320471,-8.10783954750063
-34.8781016181944,-8.051057552471
-34.8944822498577,-8.11218186724036
-34.8902334562984,-8.08338706820611
-34.9621514000718,-8.10535266086743
-34.9592036841126,-7.95617349727429
-34.9962053625658,-8.0516907124517
-34.9118094953122,-8.08581265436661
-34.9915244360212,-8.04779824126318
-34.9345911777234,-8.03579658901777
-34.9425322121795,-7.99088763899835
-34.9162746806312,-8.04174130702583
-34.9312467362116,-8.09942792585323
-34.9512912486104,-7.97176820396255
-34.9383011663701,-8.10762300462794
-34.9507960367151,-8.07483582098105
-34.9499411118804,-8.00877274676899
-34.9832183664182,-8.06888329453519
-34.9370718378204,-8.05933612009643
-34.8943152654112,-8.00390194135526
-34.9667078994068,-7.95099662155863
-34.9552280777359,-8.02031648302287
-34.9141919591255,-8.05978168159949
-34.9720384156701,-8.05945820921751
-34.8773592123363,-8.07274616873399
-34.9353554762143,-8.1186906859239
-34.9366061014642,-7.93565781807734
-34.9364070263758,-8.00770066722608
-34.9006797640427,-8.04693966034121
-34.8863528097619,-8.06580944962993
-34.9375856226722,-8.00446386152915
-34.9216601821096,-8.12713516961227
-34.9235357698713,-7.95912602063509
-34.9406928367829,-8.116934494199
-34.9537660164252,-7.97770705176236
-34.958001857914,-8.05452898986891
-34.8924283732564,-8.07344305537105
-34.9419176806235,-8.02402915181021
-34.8946059155688,-8.11761941311969
-34.97741137963,-8.07863067444216
-34.9148389836211,-8.10943290396562
-34.9267122048348,-7.98005107872334
-34.9185975687275,-7.95036149441639
-34.8927117530892,-8.06628416758935
-34.9045007425605,-8.13831815486717
-34.9860753340888,-8.06408871284819
-34.9293041343314,-8.11112362027444
-34.9919432348377,-7.95644517688238
-34.9010074928075,-8.03599306444507
-34.9178130184982,-8.04717228742359
-34.9558139554741,-8.08026123104015
-34.9474431982955,-7.95056217068199
-34.928959951877,-8.12869696533603
-34.9607477588141,-8.12554647396678
-34.8769710385396,-8.05141152022598
-34.9510336539345,-8.08424897081781
-34.9886408415729,-7.94747751592569
-34.9341176050528,-8.11340389143395
-34.8996803097489,-8.02863131233017
-34.9882441479493,-7.96123673126121
-35.0009747770001,-8.0535488619142
-34.937040956582,-8.10476878489029
-34.9469252116732,-7.93196163028875
-34.9062681188714,-8.11181001595161
-34.9675693456219,-8.05716743377768
-34.9158643891623,-8.1329116189558
-34.9393307031533,-8.11071206546378
-34.9385654641068,-7.96903994953869
-34.8920297597346,-8.09095874096709
-34.8881204327353,-8.04578034949201
-34.8889592813694,-8.10691953540588
-34.8756629310565,-8.02424633512932
-34.931538608177,-7.96927563403342
-34.9377411465284,-8.12161236955187
-34.9358865556644,-8.06230599273508
-34.8969182058316,-8.07828584152042
-34.9377002998151,-8.10178795054765
-34.9605321495391,-8.09899225274694
-34.9712025410026,-8.06425071302352
-34.9030696295691,-8.02656270412937
-34.973754138397,-8.07703536562795
-34.8908876039906,-8.10772964566993
-34.9997625083782,-7.95327876173473
-34.9482299365214,-7.93356743112847
-34.9250354429507,-8.02287198027583
-34.9393144253354,-8.08340933043261
-34.9463988187743,-8.01697194747176
-34.948898320301,-8.1115533942405
-34.9554490706781,-7.96224614924958
-34.9279028578039,-8.0554676568038
-34.9426219930801,-8.03015098953753
-34.8688185977032,-8.05491114941449
-34.9382507586531,-8.09321102738881
-34.9349352553218,-7.93825518475459
-35.0000256830545,-7.95497877234902
-35.0032754577458,-7.95673655309501
-34.9379375097902,-7.97655922573719
-34.9080563240781,-8.13761283884699
-34.9360402453285,-8.04937678759125
-34.9038801105844,-8.14022636731214
-34.924387140022,-8.13928711156084
-34.9253958435997,-8.0470436332472
-34.8895602253109,-8.06489117995437
-34.9686594367526,-8.08385721256823
-34.9168239815942,-8.02896657750459
-34.9747540493275,-7.9484561566807
-34.909892731729,-8.01768354556797
-34.9440716407657,-7.96563676571965
-34.9216423864663,-7.9873491370567
-34.9069399678815,-8.10991629347362
-34.9117119402687,-8.09435659314963
-34.9133291555542,-8.12777260550523
-34.9229711690839,-8.06258439058346
-34.9546909876566,-8.13707037060795
-34.905580336479,-8.12639488857446
-34.9250943425004,-8.12949828507339
-34.9312885694252,-8.10788714838755
-34.9424686041929,-8.08858730545697
-34.8998028448296,-8.11716912286292
-34.9057161160127,-8.06326477331062
-34.9200481396926,-7.98002047763939
-34.913850970318,-8.09130496107871
-34.9626856679222,-7.98634032370943
-34.9451201536648,-8.00867085611309
-34.9310809330997,-7.93994396176821
-34.9276870890339,-8.01699930204651
-34.9427903155079,-8.12291293037889
-34.8887402902839,-8.01292216804394
-34.9257864116572,-8.10253307414895
-34.9946557935325,-8.05872446920495
-34.9716571927959,-8.06116788487155
-34.9037682952069,-8.02018318331884
-34.9628867965458,-8.05135729050551
-34.9621490492449,-8.10196414236555
-34.9554430311179,-8.00186266512085
-34.9289894521874,-8.12306008434557
-34.9059290282638,-8.07252158921783
-34.9182483859785,-8.08048670877975
-34.9332373180076,-8.13714221089988
-35.0014606807002,-8.05149154246066
-34.8778596777845,-8.04136861026256
-34.9583078869689,-7.97221777773987
-34.9496545952507,-7.9523082981804
-34.9771982885466,-8.0653945251227
-34.9414244227288,-8.09003668365305
-34.964979300347,-8.06407394224632
-34.888860484656,-8.05042183891002
-34.9773115267872,-7.94030077327579
-34.9850330867636,-8.05784475136666
-34.9240726177852,-7.93486793089462
-34.9620417773753,-7.97083558120077
-34.9873847938314,-7.95968150331013
-34.9278874475022,-8.04007451895671
-34.8727633668749,-8.03905844885068
-34.9303230654113,-7.94879600376437
-34.9112004950762,-8.04326504169036
-34.917450459533,-8.00248303125193
-34.9283645168077,-8.07857394223858
-34.941295948222,-8.01974608108993
-34.9515709780098,-8.05551456060582
-34.9289675035289,-8.10748964023988
-34.9323835559945,-7.95253329009717
-34.89630769178,-8.08124194077809
-34.984192573738,-8.0732938949209
-34.9302261298349,-7.93492235461388
-34.8940028778811,-8.08841553991238
-34.9495631868718,-7.98050396758346
-34.9247480668995,-8.07380433188775
-34.882786767683,-8.05842802573977
-34.9566976886,-8.02576588078408
-34.9397776924427,-8.065022858615
-34.9371162403795,-8.05457639808909
-34.9110853737382,-8.02877034935782
-34.9476909902519,-8.07847661937228
-34.9614993687984,-8.03418199099114
-34.9612973770057,-8.0526963284688
-34.9263075948869,-8.05386403886335
-34.9532731396546,-7.96922533432021
-34.9249915837087,-7.98973877573771
-34.9026305735803,-8.00741564661827
-34.9390855555304,-8.1188128677552
-34.9186275513452,-8.12171172112012
-34.9334679022335,-7.95036365200684
-34.9065931847523,-8.11184660105359
-34.9222897333995,-7.98539575422429
-34.9840915962233,-8.04278858504146
-34.9277203370263,-7.99359971586293
-34.9822184220971,-7.94449813271102
-34.9217011435348,-7.98362753180401
-34.9475463524518,-8.09906415378005
-34.9256976937066,-8.00221736427416
-34.9116095588161,-8.02838187949688
-34.9390773082991,-8.09694494040188
-34.9167205067616,-8.00372061344482
-34.89465016298,-8.10229450647315
-34.9192809000261,-7.96135225165054
-34.9824511104874,-7.94362537863524
-34.9200738127233,-7.97835945896948
-34.9364648315337,-7.97459994259235
-34.9411751370436,-8.04240938652157
-34.9461985123967,-8.10732079171026
-34.9467991868532,-8.03409343499444
-34.923180074811,-8.06273538067499
-34.9648324015109,-8.08339015673498
-34.9484854109936,-8.12535924206746
-34.9381526406553,-7.97155859330958
-34.9264464558288,-8.10843186985776
-34.9237729796216,-8.08530252947086
-34.9004357831015,-8.02793304740127
-34.9880029115132,-8.03944880046253
-34.9706188360086,-8.03834233912382
-34.9215315123564,-8.05158144168983
-34.8750450871319,-8.08024713823519
-34.9322141196877,-8.05144419109209
-34.8979556306078,-8.08336721831002
-34.9346803921471,-8.11168720235882
-34.8876589343133,-8.06924988249462
-34.9223856169688,-7.93811043198244
-34.9597609477193,-8.04770600280614
-34.9513670604727,-7.9474996019495
-34.9530494695505,-8.11402263018109
-34.9033967817386,-8.1097151296269
-34.8891665866005,-8.0103794634684
-34.9880897695637,-8.06185683380932
-34.9082101920872,-8.02023829986045
-34.9224722381752,-8.01823570506138
-34.9262048398053,-8.0360407163226
-34.9163716205174,-7.98290370634956
-34.921266493557,-7.95591055469804
-34.8895370884974,-8.04433685418523
-34.9104893705805,-7.9453537176012
-34.9295812595332,-8.03519775280907
-34.9477166049711,-8.11681739064957
-34.9809043832077,-7.95000593982487
-34.9048929599819,-8.11659232930671
-34.9293525376433,-7.95805920165086
-34.8672782680229,-8.0406082648164
-34.9633194461285,-8.11512733929677
-34.9564520165475,-8.00282796434332
-34.9639268688784,-8.06502866696315
-34.9269361603885,-8.04782917194792
-34.9642158214789,-8.06590616545747
-34.9425051547729,-7.95554469195626
-34.9425718159488,-8.07518492709768
-34.9306168563006,-7.9503161051476
-34.9320799237862,-7.96057054848856
-34.8850733649408,-8.04952178908253
-34.9071069694916,-8.03542764941582
-34.9066581481462,-8.07868126667207
-34.8826565790925,-8.0835949801309
-34.9353343279538,-7.98032395898197
-34.9842139683613,-7.9508534410771
-34.8884795757126,-8.09213746272419
-34.9274090323081,-8.0429606555174
-34.9299069495655,-8.04147670046109
-34.8800652706744,-8.06199718902701
-34.9534504042562,-7.94297380203704
-34.937149599074,-8.13253196205317
-34.9019509921748,-8.03620360715537
-34.9376728740261,-8.00755180115751
-34.9632993921848,-8.02355176102599
-34.9484452500412,-7.95703490409948
-34.8909328993992,-8.05012755244919
-34.9318591984178,-7.96532308524123
-34.9469516885871,-8.00076957952155
-34.9150990046367,-8.01526313066596
-34.8871325703828,-8.05563228158396
-34.9614354847311,-8.00773439328361
-34.9541589732722,-8.06168855576721
-34.9586973607845,-7.95967775110401
-34.9369664115729,-8.06559026590148
-34.9583881440039,-8.0069137733045
-34.9728991434084,-7.95984460092929
-34.9172583388898,-8.10523153998198
-34.9285786220107,-7.97594182910359
-34.9109960067525,-8.1452738990661
-34.8859242504606,-8.03422371159957
-34.9594179555186,-8.07027288828369
-34.9755848661384,-8.05738299621323
-34.8831418106728,-8.06228718849298
-34.9418593312864,-7.99057079539664
-34.8797820235042,-8.07436580609354
-34.9404920141078,-8.04319752840787
-34.9094926358709,-8.07689879117539
-34.9502268334711,-7.99165676335578
-34.9588044325359,-8.03093460823105
-34.9057486234177,-8.0882087383256
-34.9546548120547,-7.94656298215204
-34.9281366352645,-8.03177384351524
-34.9365056441819,-8.13278084107613
-34.9138325109867,-8.08376709999901
-34.8999910968205,-8.01585202647491
-34.9332610834321,-8.08144231104671
-34.8887958270607,-8.0609396770293
-34.9755259566951,-7.97283745898757
-34.9523080114433,-7.98805941797522
-34.9066113501646,-8.03127587660492
-34.9247830970682,-7.97030890667941
-34.9139425709452,-8.0373650135218
-34.9515238993755,-7.96295163944773
-34.9113703043374,-8.01613854009012
-34.9652154977015,-7.94085791882039
-34.9166285789748,-8.07661274659926
-34.9506754587081,-8.11850888092883
-34.9813805108333,-8.06644271111233
-34.9642381605927,-8.0784854374989
-34.9854542640637,-8.06552076238646
-34.903825376454,-8.0770195231042
-34.9285665966674,-7.97503676264119
-34.9734095593038,-8.05237537268958
-34.9393502398626,-7.98049847956507
-34.9093756297117,-8.030968049551
-34.8943195851165,-8.04429314217207
-34.9192628058543,-7.95281985875241
-34.8922694149369,-8.07624764594609
-34.9208156703924,-8.02143360113422
-34.9951834330854,-7.94476618937446
-34.9532016874463,-8.10540353634303
-34.9978823713374,-7.93377027899762
-34.9425396164784,-8.07318158289106
-34.9505473387928,-8.10327235205159
-34.9377059142928,-7.98317195626585
-34.9556120771192,-8.0201824997675
-34.9032071233738,-8.06407066307541
-34.9092917765074,-8.05413457525859
-34.9684228978106,-7.95396274033943
-34.935538870017,-8.05186899243395
-34.9547181988619,-8.04567570907249
-34.8723270706437,-8.04673936930253
-34.9378285368408,-7.98431265458061
-34.9558776905395,-8.06748903740966
-34.9559492883769,-7.99289540564201
-34.9356747595782,-8.11402918900244
-34.963735798556,-7.97323353135242
-34.8778367527815,-8.0647007235512
-34.9584646069249,-7.99127491412301
-34.9016650613593,-8.03709508842786
-34.9246130303515,-8.00543362160478
-35.0036971824479,-7.94005580198832
-34.9306246211871,-8.10152294191896
-34.9429639215438,-8.05303349073929
-34.9156591808628,-8.02040168354923
-34.94680630975,-8.0666752734574
-34.9121463769745,-8.03538405355684
-34.9072206444321,-8.10509173745569
-34.9127313262241,-7.96286390766613
-34.9375630766197,-8.06573932351788
-34.9164541789868,-8.10291447810629
-35.0066661550088,-8.05270893817676
-34.8832650757727,-8.05352053489457
-34.91109372665,-7.94751792953323
-34.9503612002601,-8.0445055050929
-34.9436380402842,-7.94513055905555
-34.9401558128475,-8.03235574401889
-34.9728673645986,-8.04641628747565
-34.907171583728,-8.08407023181343
-34.9528136263004,-8.04927127740073
-34.9577652286564,-8.03075611741298
-34.9392918439811,-8.10218796240391
-34.8823231070099,-8.02587774524738
-34.9148694455107,-8.07177130256343
-34.9188365680367,-8.07670736488486
-34.9591668943276,-8.07154535200174
-34.8780265159273,-8.03450895540455
-34.9799264607344,-8.0435381604913
-34.9637586068983,-7.96069340673145
-34.8937159000052,-8.07744890076074
-34.9468700265649,-8.07524945026266
-34.9374742531011,-8.01670380438535
-34.9600146169678,-8.05301218023108
-34.9373355448336,-8.01026943456077
-34.9419051131247,-7.93228008321189
-34.9492586380546,-7.93727792900492
-34.9337008777221,-8.11034393046926
-34.9232138796117,-8.02071746641823
-34.9578351351577,-8.00277854756169
-34.9123601023277,-8.07701302640934
-34.921497858956,-7.99129574030028
-34.9166658029113,-8.00717566734955
-34.9650251332267,-8.02357811054743
-34.8747319283222,-8.06943415768407
-34.9330288558009,-7.98580361549201
-34.9491764016107,-8.04421281095662
-34.9091198916756,-8.12417280101289
-34.9076342680191,-8.01573320426993
-34.9764444337532,-7.95304889198198
-34.9611264836959,-8.0683936443704
-34.9240468844191,-7.9638744170775
-34.91550455544,-7.98307359733626
-34.9590251092239,-7.94687380145474
-34.9514517945344,-8.12223921170449
-34.9493817776872,-8.1208656393998
-34.94185024502,-8.01600516739011
-34.9653198264467,-8.0323202556148
-34.8786000106952,-8.05979821262979
-34.9931333799787,-8.04201429960235
-34.8813911566746,-8.01879566500035
-34.8712550748465,-8.04071575303793
-34.9617773105874,-8.06587857159446
-34.9795057672406,-8.03748675263519
-34.9492686120738,-8.04082719668211
-34.953884020852,-8.02502368629272
-34.9282041030967,-7.97316983719791
-34.9237817974147,-8.05109586629877
-34.8818977502372,-8.07549983769145
-34.933964175355,-8.13190496549009
-34.9936257254617,-7.96224290700291
-34.98188988068,-8.05708299859012
-34.9822282341855,-7.9422046765607
-34.8906871553192,-8.01710503767203
-34.9400074294265,-7.98803701716293
-34.9664390649827,-8.04991903593659
-34.9262808677878,-7.99453108746308
-34.9257904441517,-8.04920781981712
-34.8932119278413,-8.07701356034558
-34.9065733308144,-8.057871262758
-35.0021707756738,-8.06004786050814
-34.9341475465226,-8.02463165960977
-34.9259945582467,-7.94278710487319
-34.8876618789741,-8.08919583723586
-34.9628232883935,-8.06982423265717
-34.890011593554,-8.06518040555646
-34.969184393185,-8.0203892207923
-34.9539240489544,-8.03677041235828
-34.9728405625114,-8.07062377912521
-34.9122508859761,-8.14224061423987
-34.8827811809746,-8.03937709939577
-34.9896335930682,-7.95182359533099
-34.933870774863,-8.07463235973261
-34.9409438594493,-8.04320795319184
-34.9491549275022,-8.11885986490682
-34.916039058448,-8.0942244472615
-34.945852464271,-8.07329576574907
-34.9453791916652,-8.04142347547424
-34.8944804822967,-8.03736700775046
-34.9248510572511,-7.95152013535438
-34.9723300425095,-7.9554641324286
-34.9882723247812,-7.95132212120395
-34.9255437569302,-8.01199290160501
-34.9595014731314,-7.94749500762561
-34.8913594057274,-8.08753335379785
-34.909634330734,-7.99806599683067
-34.9073111802356,-8.13183675879915
-34.896353048873,-8.07024644194935
-34.952064088439,-8.07614021095301
-34.9285751341826,-8.12819391225815
-34.9206692096428,-8.13341261258818
-34.9258703053723,-8.10195763623984
-34.9122812420354,-7.93992837164003
-34.9817434247272,-7.94601807419577
-34.9639887666787,-7.95853180304676
-34.9154582616513,-8.1387408796601
-34.9071380234538,-8.10526184140947
-34.9278291848081,-7.96190837178822
-34.9293076840687,-8.03516674822257
-34.9495267494673,-8.02552985811021
-34.9609787083495,-7.94481697000858
-34.9437078186948,-8.10551537123497
-34.9617089619353,-7.97201085419121
-34.8925941916582,-8.10591133463867
-34.9081771970908,-8.02922783280824
-34.9249920383968,-8.07013651129323
-34.8898761776809,-8.0049389057859
-34.9676181945529,-8.0454051786448
-34.9373610095016,-8.04271161760831
-34.9491685560398,-7.95184499727064
-34.9461853473165,-7.99317007259696
-34.9420108003503,-8.01586985422271
-34.9361956594195,-8.03683184012104
-34.9619849264889,-7.9560287886727
-34.8983458472218,-8.06361856662121
-35.0055931995811,-7.94454312050197
-34.9160098676089,-8.08012760253455
-34.8947823210486,-8.03433997436327
-34.903452656168,-8.06056190869765
-34.9337218044286,-8.12868254117198
-34.9176692095772,-8.0553098375394
-34.9973744955567,-7.94488325663903
-34.942971696736,-7.94193825303562
-34.9746365131923,-7.95346379656184
-34.9492850121737,-8.10905128043426
-34.915670425183,-8.13087211403619
-34.9504472625221,-8.06098624659502
-34.9329425984798,-7.95278245748086
-34.9224728209164,-8.05373375922115
-34.9560178269915,-8.0199701685493
-34.9305704290248,-8.03565952884894
-34.9638064932382,-8.07676712503597
-35.0029890559031,-8.05157935773473
-34.8943514213011,-8.06284514269443
-34.9413937512023,-7.99853458121025
-34.9364185134236,-8.06536626832839
-34.9242096818979,-7.94699644854212
-34.9169128752291,-7.98871249642559
-34.9217953428133,-7.99677884573681
-34.9374519236934,-7.98958209030857
-34.8991742979158,-8.02344150519146
-34.92656771079,-8.12883389000941
-34.9435901674354,-8.03367471549586
-34.9772953971467,-7.9400059657729
-34.891973137635,-8.02219983724881
-34.9784777432237,-8.04691052077516
-35.0006580517765,-7.93646281750438
-34.8786275621389,-8.03932461859487
-34.9383086227972,-7.94148271596686
-34.9320518344217,-7.99484571720883
-34.8945058343888,-8.05125211844087
-34.9117097428283,-7.94136381975356
-34.9873066456826,-8.05924992304184
-34.9473739383185,-7.9771976038643
-34.898537162333,-8.04607810070402
-34.9602773430645,-8.0589329779917
-34.9987082207945,-7.94953685470359
-34.9022686694963,-8.08679651502633
-34.9208976356275,-8.02380922810506
-34.9224752410727,-8.09978336636856
-34.896225773389,-8.01111767237966
-34.9157092920001,-8.1304094901774
-34.9171530424193,-8.01565233709355
-34.9104055790981,-8.10111914865819
-34.9126750909074,-8.04999494114513
-34.9172870100587,-8.14123909063275
-34.9143574266834,-8.04804230569557
-34.9319645863281,-8.03353011548243
-34.9351685224434,-7.94409000578059
-34.9807787715905,-7.95178173224721
-34.8694502839621,-8.06347149193775
-34.9045839497277,-8.03107933015308
-34.9894769692363,-7.95186140218308
-34.9429055971653,-8.10548758092222
-34.9081645957892,-8.03031009438355
-34.9180960194556,-8.09961130249955
-34.9440338396342,-7.9576875411107
-34.939237395675,-8.03417672808807
-34.980755779919,-7.96732952309177
-34.9198728679911,-8.07268488605739
-34.9590984223067,-7.9819081905774
-34.9161389716261,-8.06845115427413
-34.9165863309094,-8.00813712623791
-34.9016551696734,-8.13917011350924
-34.9501693591827,-8.13476410126674
-34.8827261577971,-8.04188089631863
-34.9611009560319,-8.04988811191206
-34.8904710817249,-8.03288940873051
-34.8893740544744,-8.02754812439867
-34.9666489246066,-8.07599140088354
-34.9623772866163,-8.11913500814717
-34.9220011419487,-8.07959321665469
-34.9377755061512,-8.13522073716465
-34.908652749058,-8.01833412276072
-34.9286753699483,-8.02946808557209
-35.0082669024391,-8.0533053581122
-34.9337476033764,-8.00881007030249
-35.000356600332,-7.94841251792992
-34.94950376664,-8.09325428725319
-34.9577347855045,-7.95185749476727
-34.9764125937836,-7.9653130415282
-34.9338687877341,-8.11319483453802
-34.8975080603385,-8.0274597412479
-34.9347953771498,-8.11544133046097
-34.934040946473,-8.01895473787733
-34.9884261453091,-8.04602198885966
-34.9432320636863,-8.05185039471185
-35.0044502574924,-8.05547870439793
-34.9405910856652,-8.10226085538302
-34.9328772194846,-8.13920643108364
-34.9397609922404,-8.02725262023714
-34.9215393982132,-8.00650961772795
-34.9584494982996,-8.10416449609555
-34.9432667192142,-8.02720858784093
-34.9383471363345,-7.93370156954025
-34.927778178198,-7.99519692747434
-34.9329751580131,-8.07323892458436
-34.9851671786336,-7.96858996069668
-34.9229139046948,-8.04417734301272
-34.9892250720459,-8.06101762761696
-34.9411030863544,-8.08996905400327
-34.9290453185221,-8.09612372713068
-34.9115696817392,-7.99869021000936
-34.9614839530628,-7.98728995533207
-34.9531768432198,-8.07291058603509
-34.9157856320021,-8.11684024723379
-34.9300819632869,-8.02590021015759
-34.9177082033233,-8.05510443294635
-34.9748229218846,-8.06320494383998
-34.9212074633308,-8.12164794832178
-34.9757472023709,-8.06317024155456
-34.9861743733799,-7.95571769422313
-34.991407631142,-8.05191706363872
-34.9152210737492,-7.95728378552012
-34.9192901506217,-7.96445807534549
-34.923635794576,-8.07112575170285
-34.9296961141967,-8.04260992739829
-34.9139058694896,-8.04815890200291
-34.9197976280771,-8.10761468964071
-34.9804728623817,-8.05362798054399
-34.9000341613982,-8.00516788024571
-34.9802546553174,-7.96393946853084
-34.9571811630374,-8.11087046757704
-34.8934012032833,-8.08960654849013
-34.8883833059226,-8.07271246409572
-34.9409496200807,-7.93953921194051
-34.9114144513523,-8.01633048326674
-34.9149714843639,-8.05993585911079
-34.9723084240087,-8.04732774524163
-34.9204112549039,-7.99409465812917
-34.9745821682807,-7.95776547395555
-34.8884172459717,-8.11112452505153
-34.9863455818572,-7.9503421520288
-34.9247044783793,-8.00989464435825
-34.8858468395638,-8.03379448931256
-34.9475423966693,-8.09028973474219
-34.9408394634733,-7.99726531972428
-34.9078144366583,-8.02798992250645
-34.9446107638437,-8.04467035307023
-34.9226532104726,-8.13945739219684
-34.9076582033942,-8.06489244401018
-34.9012677209117,-8.0160338903463
-34.9498342932747,-8.12966264855994
-34.9197935539476,-8.06458998738186
-34.9337691888615,-8.01368772865273
-34.9326072792762,-8.09821822188795
-34.9224415900707,-8.08455392332229
-34.9272702455298,-8.02290780723204
-34.9118040664124,-8.07945040504259
-34.9540157588222,-7.95795069228494
-34.9229974236567,-8.10658994265792
-34.9273209962959,-8.06768007778061
-34.8978983179879,-8.10081959151516
-34.9181624913811,-8.00070600663626
