"X","Y"
-34.9620699528206,-8.06037908026707
-34.9550466729734,-7.96709950814629
-34.9406658837076,-7.94094398448223
-34.9729601438247,-8.07803971428578
-34.9767616192861,-7.97355381940497
-34.9032465812517,-8.07420114556134
-34.9350779062179,-7.97905526265533
-34.9658288564673,-8.04207975279996
-34.9637423066327,-8.05201140640449
-34.8773699163373,-8.07255257536886
-34.959410809687,-8.09943173192719
-34.9515688914588,-8.11031678268092
-34.9175269072016,-8.14109866689475
-34.9171818648011,-8.0684949945897
-34.9461886816832,-8.10701993694394
-34.9410288772741,-8.02851460668871
-34.9228280862098,-8.0181762435011
-34.96076031938,-8.04354949468787
-35.0027943264903,-7.92859554307631
-35.0117866575123,-8.05858904835517
-34.8792434912246,-8.07814888722239
-34.9302499308984,-8.11058706673388
-34.9341483315931,-8.02519668269859
-34.946872563082,-7.95910646485416
-34.9184421005221,-7.98608862459096
-34.9455889353405,-7.95590719517828
-34.9254596071838,-8.11243687547408
-34.9479319819741,-8.06667648812105
-34.9080705883844,-8.01921457343595
-34.9928057329851,-8.05009494536131
-35.0109907790181,-8.05879887112271
-34.9321201064368,-8.04269785909294
-34.8737822138228,-8.03700513229381
-34.9198338536711,-8.09035869563604
-34.9192633001538,-8.08068562978525
-34.9177814180334,-7.97809212299474
-34.9453987122976,-8.04477351923752
-34.8883202979534,-8.03036584492449
-34.8834097028924,-8.01944131581746
-34.9147250184717,-8.08822000682579
-34.8898223788596,-8.07902824157271
-34.9440668347056,-7.99030957408673
-34.9621941102454,-7.95692069651874
-34.9283449859071,-7.97009555831295
-34.949694987201,-7.9717413274315
-34.9217405082866,-7.93826069525787
-34.8888657267789,-8.04620473917922
-34.9319008674895,-7.9619237274235
-34.9212762182904,-8.00379797697436
-34.9464117096852,-8.12712185344183
-34.9616898447997,-8.09396959338496
-34.9185140656177,-7.97396336277697
-34.9532643573132,-8.0836268970605
-34.895263643091,-8.011037510387
-34.8954118932872,-8.05219352352395
-34.9631702559388,-8.08723346225867
-34.9093318359392,-8.01729995668665
-34.9195792195455,-8.05074381023905
-34.9817825937079,-8.0746782387138
-34.9269175964636,-7.9719149636977
-34.8802502354801,-8.07645837583512
-34.9000290692142,-8.11343463547279
-34.9202934979267,-8.10389052324173
-34.9730334859509,-8.04078618296242
-34.9467634075903,-7.94529295298288
-34.9592114755691,-7.95902777439637
-34.9151109611753,-8.12750281814457
-34.9295373033801,-7.98246710518207
-34.9062899044747,-8.02113207086209
-34.9392448916761,-7.93675397067969
-34.929194509986,-8.02871851257321
-34.9169001287482,-8.11731273791026
-34.9139212545704,-8.01678441058781
-34.9241787240973,-7.99809322534084
-34.8980755303489,-8.11026512385729
-34.869992760894,-8.05397948183432
-34.9427377435912,-7.9681639025986
-34.9590564090617,-8.04163292148666
-34.9661971007385,-8.08192134509282
-34.9175239047539,-8.04213154008584
-34.9329645897852,-8.02512043227771
-34.9234227719975,-8.12763771166506
-34.9020687871895,-8.07650476136573
-34.8734361493203,-8.05464577671173
-34.9712075993465,-8.05362280630173
-34.8920708225306,-8.0138204373558
-34.925796645193,-8.06317078572089
-34.975592849431,-7.97240638574648
-34.9311158410614,-8.13767485782385
-34.9154780119699,-8.12856537736091
-34.9668691820581,-8.04057897963138
-34.9262077637048,-8.08171266830877
-34.9888556935091,-8.04034313193471
-34.9390305868046,-8.01097563052875
-34.9274609417361,-8.1091665695276
-34.9537474041197,-8.1380725127627
-34.8878544853725,-8.03301980330139
-34.9196184580054,-7.96022174373341
-34.9531334988513,-8.05772517868849
-34.976954158004,-8.04519192229589
-34.9380961093959,-8.05493457504761
-34.9215745401708,-7.99177268905925
-34.9001857808882,-8.0165086576446
-34.8931107915062,-8.07067314486294
-34.9610198610487,-8.02284459042857
-34.9472956668384,-7.96196191625233
-34.9365070077964,-8.01215934798103
-34.9436243381826,-8.13581073142979
-34.9903887994466,-8.04938758007245
-34.8705272119988,-8.04395639768364
-34.9274981082605,-8.05461827166937
-34.9464195075499,-8.11997171409426
-34.9010176450968,-8.11970614542129
-34.9012425684506,-8.04438048499702
-34.8972523085489,-8.06746470140487
-34.9038306195887,-8.06887503181733
-34.9745260224924,-8.06677952710483
-34.89067641819,-8.00688046167229
-34.9813235052488,-7.95454787648281
-34.9748574968781,-7.96098502681457
-34.976474328079,-8.03931998414983
-34.9798552439085,-7.94819620091849
-34.8924563987629,-8.09813972393706
-34.9129859714049,-8.13938988706646
-34.9549651902705,-8.03784240185506
-34.8866561381203,-8.10058736788205
-34.9477165556161,-8.02823911376036
-34.8889494584882,-8.10064210948012
-34.962569278232,-8.093922388701
-34.9381530394302,-7.99096448985107
-34.985489562818,-8.03959876770466
-34.9396734552121,-7.95644936519948
-34.9181596240694,-7.93609908560563
-34.9621822297817,-8.07523186856989
-34.9328676952442,-8.01576766577521
-34.8897659533181,-8.091684590115
-34.9513403299259,-8.10677125532979
-34.9328281329226,-8.08828033890302
-34.9566454836415,-8.06721111195712
-34.9358237849889,-8.12420258443539
-34.9132443513387,-8.0375310270903
-34.8639364942668,-8.04258753948018
-34.9004427053554,-8.07529353839156
-34.9364336709917,-8.01979901755621
-34.931045139034,-8.04296155272849
-34.9274057991248,-8.0882675666325
-34.8843153039173,-8.04074301016039
-34.9251611237472,-7.95796603481292
-34.9510310648021,-8.13609103505915
-34.9072021994164,-8.04141085729449
-34.9499707034056,-8.05098618963667
-34.8757038015666,-8.01866929245428
-34.9029670921441,-8.06683576336204
-34.9341071277775,-8.06968973853655
-34.9073150681127,-8.07067211886991
-34.9152761028853,-8.05450483230464
-34.9759074659183,-8.0620330009045
-34.9371935982112,-7.96409677794234
-34.9299841623303,-8.04063525505067
-34.8935301901152,-8.00485874437933
-34.9662152682869,-8.05999849429088
-34.8831647148395,-8.07609961448256
-34.9178993169297,-8.10327117367281
-34.9025650343405,-8.0641440746989
-34.9222434624708,-7.94184828491317
-34.9498578838394,-7.9407245840037
-34.9445481378979,-7.95862192462059
-34.9908780478941,-7.95570390384528
-34.9497566679442,-7.9441050725756
-34.9584291343975,-7.94205312312141
-34.8939778025817,-8.00736943105638
-35.0029919733568,-7.94664813088856
-34.9694335763377,-7.9516443859022
-34.8852574487391,-8.0668421197661
-34.9498713936926,-8.12120870613868
-34.8896717841324,-8.08435836519329
-34.9376742932165,-8.13632212155354
-34.9190951291637,-8.04071840012765
-34.9061441117976,-8.10362565660885
-34.9149273522642,-8.04608201509974
-34.9495056690746,-7.94450886988579
-34.9291224001607,-8.04240349153732
-34.9312016796332,-8.14041487072671
-34.9227510712772,-8.05281997171144
-34.9120289357643,-8.02167100844046
-34.9826723127292,-8.07473179495318
-34.9352507997355,-8.04453389786219
-34.8807829777477,-8.03528172631043
-34.9254775009,-7.96564660088798
-34.9624085641188,-7.9644218461122
-34.9501623615285,-8.00304401515922
-34.9690996592732,-8.0243284462743
-34.99734468229,-7.95574753444395
-34.9059912353104,-8.010429115702
-34.9003670859664,-8.12788316238154
-34.9289869601535,-8.04878561276278
-34.9079606178795,-8.03205705771249
-34.9435418959616,-8.02623830944061
-34.9158602735476,-7.93792174256135
-34.9179340646094,-8.05269371521298
-34.9894830427117,-7.96124344534553
-34.9945826548973,-8.03480395221743
-34.8979263383979,-8.12132514798229
-34.8945239018781,-8.00406979447556
-34.9139956752739,-8.08979495413272
-34.9542225295053,-8.05771474058409
-34.9460829424792,-7.99310985342372
-34.9818264305395,-8.07092242626955
-34.9327676570109,-8.04938064572146
-34.946533039522,-8.01011520110365
-34.9140270920721,-7.95562771315322
-34.8964759934465,-8.03459365305792
-34.9013000196167,-8.08677900409171
-34.9581229335183,-7.99453128140858
-34.9235423672517,-8.05355213415849
-35.0043486157651,-7.94674583088296
-34.8650312963451,-8.05149792465307
-34.9882950021097,-8.038911862441
-34.9270083122985,-8.02988609935413
-34.9627837567642,-8.06395794397314
-34.9455676626994,-8.04581409249313
-34.962452952962,-8.03260523929837
-34.9146594056305,-8.0993517514121
-34.9756703975625,-8.06384154091864
-34.911027064912,-8.04074349097474
-34.9907087889954,-7.93968892113921
-34.9408554311454,-8.07362710464595
-34.9874886340484,-7.96501984585099
-34.9251518935757,-8.06289534980399
-34.951096959083,-8.01826833159709
-34.9216773044713,-7.95893688513934
-34.945344184319,-7.96040703953443
-34.9620507349514,-8.11448686927558
-34.8851993579068,-8.0701286235722
-34.9027332212576,-8.10264064463747
-34.9708601595372,-8.04974751111886
-34.8859067597165,-8.09322123750068
-34.9153179761975,-8.08245372187841
-34.9436039628131,-8.11482286648772
-34.8679320047232,-8.05193056304504
-34.9927382100642,-7.93869481871827
-34.9673862085626,-8.08960537586578
-34.9487259375346,-8.06645517322988
-34.9686810540542,-8.04868115414052
-34.9457714096113,-8.13157794949996
-34.9037565587608,-8.08729937634326
-34.9699144197828,-7.96277267948401
-34.9037115699003,-8.11364397273719
-34.9278600241491,-8.11984102114567
-34.8732391635185,-8.05555431229441
-34.8929865690992,-8.02848999740192
-34.8721251806714,-8.06120568639547
-34.968366026725,-7.94556268189348
-34.9583555720663,-8.12228365319784
-34.9377277250795,-7.95870879989835
-34.9887128726625,-8.05323916179428
-34.9166700709756,-8.00180671940892
-34.9270106469735,-8.13612069039236
-34.9130704643129,-8.03628341248012
-34.9267616989409,-7.93758926982921
-34.9347687689973,-8.08826734929632
-34.8980230924814,-8.01352413322234
-34.9265722251796,-8.06276811446683
-34.9115564598839,-8.04868874678732
-34.9004664247603,-8.03267356294271
-34.9399372954876,-8.09853084264601
-34.9533155186214,-7.98617922319614
-34.9447680872274,-7.96888306659418
-34.9320366641494,-8.0641668248795
-34.8847014632657,-8.0255667278432
-34.9869210413812,-7.94084382356448
-34.9072523425201,-8.10546056186254
-34.9900755989268,-7.9573047662144
-34.9666375961543,-7.9707497839723
-34.9239022623961,-8.03283360064529
-34.9272528108113,-7.99150604052542
-34.9428263406839,-8.0543958058928
-34.9941235126986,-8.03515063540059
-34.9188619250756,-8.08193914486771
-34.8864676410408,-8.09569294534067
-34.9802989730698,-7.95304601828505
-34.929142198073,-8.09641730025569
-34.9372616168932,-8.11006688512437
-34.9470138308764,-8.1265569624917
-34.9193447401348,-8.0154026542091
-34.9665290417668,-8.06866872633676
-34.9614186856315,-8.06486480848086
-34.9689380619416,-7.95807193401335
-34.9648003893797,-8.04881857156337
-34.8792385157012,-8.03325224405756
-34.8779883195437,-8.08119222242187
-34.9827746771681,-8.07503917801043
-34.9042440719885,-8.11570525342109
-34.9417092810381,-8.04105941093763
-34.9330537017888,-8.03105681808854
-34.94127719767,-7.9378958769446
-34.8799581416233,-8.07585332974713
-34.899677564944,-8.13523173110408
-34.9253849707724,-8.12298168416666
-34.9250274052813,-8.02243744771829
-34.8835794397887,-8.01361158383624
-34.9622883909202,-8.09035886800245
-34.95488086825,-8.11458416614041
-34.9622079656585,-8.06946466717672
-34.889848615894,-8.00452965913987
-34.8813545070099,-8.04923412170469
-34.8842213090667,-8.03573942448623
-34.9321626422377,-8.10417005812226
-34.9428626768675,-7.9403216311024
-34.9153156878045,-8.0946267777256
-34.9780452482642,-8.03284097872655
-34.8929624292213,-8.03059560651533
-34.9521571804341,-8.10957880852897
-34.9112964762686,-7.99286690678879
-34.8954509957866,-8.11495838809326
-34.9418757845262,-8.06568838048104
-34.9518893616662,-8.0229395318146
-34.982972519281,-8.03667749450587
-34.9453687450073,-8.05213116754014
-34.9806813350439,-8.0617542627457
-34.9001149185414,-8.00217426233684
-34.9166860787463,-8.1378102093541
-34.9432097421484,-7.93900297478688
-34.9261837092706,-8.06112790305917
-34.882520318713,-8.07657785702855
-34.9230423630123,-8.06224874439137
-34.9360314059121,-7.94936006149478
-34.9277718064191,-8.06512709760995
-34.9712635136496,-8.02865778685055
-34.9245438088242,-8.09217483250623
-34.9211190411729,-7.93805227987399
-34.9575924898745,-7.98330252949038
-34.9358955808085,-8.12385552545617
-34.9472451779124,-8.0607612825446
-34.9024854879501,-8.0567589896611
-34.8759721123855,-8.02517383325412
-35.0015536431807,-7.95567822721884
-34.9253383811535,-8.13960811657238
-34.9340595976405,-8.04940963066392
-34.9170574797887,-7.98245186564767
-34.9641630249725,-8.02750390540983
-34.893161320306,-8.10852120312838
-34.9447130588033,-8.02217848779165
-34.9312663189406,-8.0815991004285
-34.8734450196913,-8.05159229240796
-34.9412973629154,-8.00033490070566
-34.9527482627449,-8.04797855474273
-34.925460564191,-7.9935118596152
-34.9136060327818,-8.03674219898858
-34.8970373427626,-8.03041942913678
-34.951975916916,-8.10397807285308
-34.9160740984727,-8.0809491087487
-34.8816535831186,-8.05541496516708
-34.9685704462815,-8.08243145720095
-34.9456301392311,-8.12330621264585
-34.8916145034228,-8.01289010411004
-34.9338040635076,-8.03197190093043
-34.9200314708946,-8.08461074866233
-34.9538881824864,-8.04895974113905
-34.9250830632907,-8.12927797848572
-35.0083684636319,-8.05792323381257
-34.9207377917661,-8.00062225707803
-34.8967039921001,-8.0087176290019
-34.9133944347902,-8.07580822265838
-34.8897253967763,-8.06978195536121
-34.8807198617746,-8.05451610048515
-34.9651412164062,-8.02181968653108
-34.9526922522801,-8.01599019826051
-34.8849752750495,-8.09949105101212
-34.9876698284245,-8.05405943709386
-34.8878172729409,-8.03434651426961
-34.9630692360395,-8.11891762976363
-34.9400680829337,-8.05985652303826
-34.9407748036669,-7.93547682104644
-34.8897085566037,-8.00803701956096
-34.9468645800891,-7.96569644307095
-34.9556641352119,-7.9949080581672
-34.9391873085969,-8.05038052111149
-34.9150561909562,-8.05981895957712
-34.9471489478089,-8.09304500955777
-34.9499299874438,-7.97752806030913
-34.9866898026113,-7.95586378388722
-34.9546327416764,-8.02114033661701
-34.9844748489858,-8.03563912706067
-34.9439915418765,-8.00683894273521
-34.9281940093063,-8.00093069085103
-34.935640456768,-7.9708061284447
-34.9302150537414,-7.96084934360553
-34.8692340721589,-8.04450842791558
-34.9071910296346,-8.10544749883361
-34.94172834672,-8.10798861540041
-34.9633001083757,-8.12177297827478
-34.9365051141685,-8.02223188759587
-34.8888939665693,-8.01564410916866
-34.9361664059591,-8.07462070691128
-34.918233779485,-7.98253426573949
-34.8960450969218,-8.10628112616224
-34.9060913951511,-8.02092100322017
-34.9889674509498,-8.03856273229431
-34.9133354847237,-8.03917776023523
-34.9421094376811,-8.03183423766568
-34.9234539165001,-7.95467017862426
-34.9220846741393,-8.02368440770912
-34.9711720202767,-8.04589569517054
-35.0049393639085,-8.05796975483863
-34.9177724920116,-8.12208248807235
-34.9410649544658,-8.019952976346
-34.8789611711189,-8.04222207890891
-34.9160110756258,-8.03596894439114
-34.9134248339461,-8.00181959808306
-34.9181079304992,-8.09269115476006
-34.91501395552,-8.05071312374448
-34.97133022879,-8.06111071586434
-34.9497979419511,-8.13160480935383
-34.9572717300953,-8.09584630753491
-34.9517998866016,-7.99793309881761
-34.9476176138732,-8.1065629365457
-34.9380565348199,-8.12793843871507
-34.9506639950074,-8.00602854368417
-34.9210545537155,-7.97321352885745
-34.9821968040085,-7.96010470929038
-34.9605997302844,-8.03408217912201
-34.8963648592953,-8.04035895730175
-34.8797674235314,-8.04764061754274
-34.9335907110714,-7.95796820876086
-34.9670752068324,-8.06841899080995
-34.892278729278,-8.00495808966034
-34.9382992846967,-7.94968026445641
-34.8887431793314,-8.05130836689959
-34.9071504995878,-8.05815644704729
-34.9182747037722,-8.08371245649261
-34.9193420510182,-7.937354149961
-34.9174998222132,-8.09097906107446
-34.9382066712615,-7.98732195197115
-34.9403163393967,-8.09802798889509
-34.948511764876,-8.12600897676947
-34.9174502574661,-8.09759078958687
-34.9744511601049,-7.96332607276921
-34.9205271882196,-7.95134308474152
-34.9443806532684,-7.98884246389012
-34.8901486174932,-8.02364153195274
-34.9587301860553,-8.06107830314823
-34.9283595642941,-8.08467725055098
-34.9427182378365,-8.06853513715307
-34.9921581082848,-8.05741947912085
-34.8851119941269,-8.07114055885599
-34.9181207262976,-7.97872206246772
-34.9426527243798,-8.10282846583274
-34.9071996001656,-8.01005018444328
-34.9402271080717,-8.08434274879721
-34.9369041803921,-7.98902458692385
-34.9044083616221,-8.09183849152036
-34.9441822657396,-8.01673341458893
-34.9235719074358,-8.05487439642177
-34.9277145755704,-8.05823967806771
-34.972016214503,-8.05139445733744
-34.9386499896933,-8.10141541453536
-34.9232115845106,-7.97684665936807
-34.9603351713447,-8.08681573667752
-34.9485202102393,-8.07047085842341
-34.9446078452657,-8.05540583512919
-34.9512534077177,-8.01097649374608
-34.9285442879086,-8.06212604423539
-34.9365003206627,-8.10655746264697
-34.8964930825676,-8.00314603054766
-34.9812057511196,-7.95016305273335
-34.9276187479893,-7.93745733099389
-34.9986810723978,-7.94191281745573
-34.9289322939659,-7.97333143935871
-34.8762478481523,-8.05315379774629
-34.9251700185522,-8.02497846416871
-34.9761539488243,-8.02936916105692
-34.9176982706019,-8.01295748759822
-34.9393373019577,-8.08471767657316
-34.9325475900465,-7.9586842628083
-34.9718155659008,-8.06823210305734
-34.8729504749316,-8.0452038371035
-35.0036524197135,-7.93005600957377
-34.9615819142638,-7.97611171758605
-34.8727025222435,-8.06372565847994
-34.9087509332372,-8.14983215900886
-34.9044445530386,-8.02115243599253
-34.9782898578539,-8.04118278681254
-34.9416235094346,-8.08218937234475
-34.9068171490002,-8.00692505246104
-34.9000342554238,-8.11211120580675
-34.8848249143556,-8.0291418473354
-34.9565738652302,-8.04789797795179
-34.9536814271682,-8.06904525107278
-34.9253852374093,-8.002381572924
-34.9145967314914,-7.99797614209175
-34.9152725488757,-7.99685392843526
-34.9695098441248,-7.959315480883
-34.9494713861264,-7.97067258534971
-34.9571244660622,-7.95053957469872
-34.8999874264876,-8.10160876674737
-34.9848676143714,-7.95648068553353
-34.9107920912392,-8.09861068020621
-34.9486611691622,-8.11378869721674
-34.9436534184695,-7.94841861645039
-34.9334975820131,-8.13199583407381
-34.9442722728413,-8.0571433232079
-34.9579340224863,-8.05442245251317
-34.9131240996669,-7.96643386698245
-34.9526569776224,-7.97875786949656
-34.891362076706,-8.0804458690782
-34.9033702495861,-8.00445752531887
-34.8831286209713,-8.07642350789679
-34.9536528472517,-8.12207264405926
-34.9338215382123,-7.93587894190021
-34.898111559085,-8.12494673463272
-34.9050148858637,-8.12548942820021
-34.9891755253993,-7.9624871239809
-34.8819320731341,-8.01543433669908
-34.8951579518554,-8.07677376809574
-34.9409030656137,-7.99980296562562
-34.8762060865166,-8.08010580231394
-34.9471559779168,-7.95883236396434
-34.9245796543809,-8.05018716373115
-34.9940536382762,-7.94192207302538
-34.9244830243033,-8.05039616510751
-34.9164634376021,-8.10344734902666
-34.8815053192064,-8.04047908810606
-35.0063670805115,-7.94601224208396
-34.9227611071682,-8.05141330297945
-34.9417489137758,-8.12735963052329
-34.8614790684191,-8.04471905236006
-34.915807402353,-7.98088635922426
-34.8665249106394,-8.05632055411014
-34.9353891767961,-8.11075658315001
-34.9905468180724,-8.03619350691042
-34.9458540545737,-8.01337555301026
-34.9328223242478,-8.01025079863566
-34.9247346481488,-8.0877677125898
-34.8812554398746,-8.09451731365761
-34.9132332412927,-8.03182027747895
-34.9410900254555,-7.99028700778139
-34.9080580004241,-8.12091203025859
-34.9280727348205,-8.11209380116918
-34.9259875109377,-8.00703832974274
-34.9440378478447,-8.08044837699603
-34.8835405410426,-8.02327813679453
-34.8910584359533,-8.09833872566438
-34.9261924837797,-8.13324599437858
-34.9924655319463,-7.95399129567128
-34.8963509691051,-8.02719586645447
-34.9133873689683,-8.08872368116867
-34.9350378682221,-7.96356623756492
-34.9612645071393,-8.0947628069462
-34.9359677496199,-8.11049532566181
-34.9183153615724,-7.97948259722386
-34.910859779801,-7.95100554385105
-34.9418403712098,-7.94293785013516
-34.9805262454892,-8.06159825346174
-34.9365056139019,-8.10194996660094
-34.9833576537918,-7.96210348357614
-34.907550333306,-8.13978175635517
-34.9559104840686,-8.04372974076604
-34.8652652097661,-8.04516149027488
-34.9136870220846,-8.1072187673705
-34.9076270480613,-8.0035701328332
-34.9570081622654,-8.00539819484765
-34.9417318901615,-7.97477327009091
-34.9534373952981,-8.06230356900238
-34.885859089834,-8.0171491340596
-34.9792969971367,-7.96762220369448
-34.9176684028085,-7.97458286547758
-34.8853875590437,-8.09924900126858
-34.8959378153461,-8.08898881064032
-34.940437252508,-7.9650146290899
-34.9143803845522,-8.00141137892195
-34.9120973356452,-8.03360202823751
-34.977460861744,-8.03142724622223
-34.9151736989474,-8.09478575442906
-34.9387498811732,-7.94354457486412
-34.9518649523407,-7.95035283283149
-34.9311632690406,-8.00320532586894
-34.9108689460022,-8.03225796388876
-34.9446122257185,-7.93715740775208
-34.8745559383312,-8.03450582973831
-34.8871863936006,-8.01720991444931
-34.9215274570769,-8.01690251860445
-34.9606504511452,-8.04863298622941
-34.9072252283759,-8.14991680737663
-34.9345476895996,-7.9404189370784
-34.8747344879241,-8.03539703458518
-34.9606628420602,-8.0818076327125
-34.9760922899667,-7.95864564570092
-34.9154544823027,-8.06767398032577
-34.938167561192,-8.03053528685276
-34.9163061191652,-8.01347058966402
-34.8828825398382,-8.01635865161338
-34.9558461678735,-7.99844147122391
-34.9337513154194,-7.96322946899316
-34.9229655723321,-8.07103287631599
-34.8713151558432,-8.05428325388203
-34.9390141021229,-8.02103185394523
-34.9267247643888,-8.00149350370705
-34.9611836922842,-7.99830788507729
-34.9268773849195,-8.12953570110398
-34.9190422797422,-7.94274805394594
-34.8809965364106,-8.03396370383439
-35.0013641806619,-7.92878883316182
-34.945440363606,-7.97647021668592
-34.957869986644,-8.00318734770681
-34.9015146037543,-8.05897249790476
-34.9312168583374,-7.98914811598374
-34.9416516520516,-8.03141472299053
-34.9381448668497,-7.98289487468937
-34.95098525452,-8.09980317246707
-34.9315955198859,-8.12702872837677
-34.9301840145445,-7.95546508974147
-34.9413954335444,-7.99967478043503
-34.9760572784981,-8.05963822687689
-34.8802482063039,-8.03039260274384
-34.8918412422685,-8.08322842073047
-34.8964509369597,-8.12743833270307
-34.9543153565125,-8.10784828234791
-34.9416314590745,-8.12593398145307
-34.8834946843287,-8.05543787125003
-34.9206721230117,-8.1010260222078
-34.9273138771841,-7.95943519166742
-34.9354180924165,-7.950969221428
-34.9682852348048,-7.94290980566855
-34.9261082131379,-8.00175983255049
-34.9427038037294,-8.0524216246429
-34.9169287964694,-7.97549842956008
-34.9270353855946,-7.97671874495524
-34.9265964564223,-7.9940596208615
-34.9188934037081,-7.94352833810883
-34.9178744349655,-7.98992823886283
-34.9256607503853,-8.1180931619377
-34.9429321304795,-8.0470404141248
-34.8949077443897,-8.07293542182252
-34.9426139690517,-8.12122448941315
-34.9533955911279,-8.10679349091543
-34.9311441419366,-8.04598107871965
-34.8946822560579,-8.03006055248256
-34.9160299715821,-8.03084541162808
-34.9517821076348,-7.96016828574554
-34.9291783771226,-7.94291742298479
-34.9555585558402,-7.94644498085871
-34.9238995357667,-8.05523877841094
-34.9264952154936,-8.0434753413294
-34.9291295575723,-8.13963234670637
-34.9495676089222,-8.00505198954835
-35.0051557091988,-8.06208424833987
-34.9403114512283,-8.02598633858531
-34.953337370556,-8.0471587240792
-34.8658259934298,-8.04867190816159
-34.9347174080956,-8.04878624665554
